,win,one1,one2,one3,one4,one5,two1,two2,two3,two4,two5
53120,1,Gangplank,Kassadin,Nasus,Vayne,Renata,Ornn,Shaco,Akali,Draven,Leona
53121,1,Gangplank,Viego,Anivia,Jhin,Brand,Olaf,Warwick,Azir,Tristana,Pantheon
53122,0,Yone,FiddleSticks,Sylas,Ashe,Blitzcrank,Akali,Graves,Annie,Draven,Bard
53123,0,Tryndamere,Taliyah,Yone,Kaisa,Blitzcrank,Heimerdinger,Shaco,Ekko,TahmKench,Senna
53124,1,Garen,RekSai,Vex,Jinx,Braum,Gwen,Diana,Yasuo,Senna,Lulu
53125,1,Tryndamere,Volibear,Ahri,Jinx,Morgana,Singed,MonkeyKing,Chogath,Sivir,Leona
53126,1,DrMundo,Taliyah,Katarina,Jhin,Soraka,Aatrox,Shyvana,Corki,Ezreal,Swain
53127,0,Olaf,Twitch,Pyke,Tristana,Zilean,Gnar,Diana,Morgana,Kaisa,Zyra
53128,1,Kled,Pantheon,TwistedFate,Vayne,Morgana,Sion,Warwick,Tristana,Ezreal,Lux
53129,0,Yasuo,Graves,Malzahar,Jinx,Renata,Gwen,MasterYi,Swain,Kaisa,Nautilus
53130,0,MonkeyKing,Zac,TwistedFate,Kaisa,Xerath,Malphite,MasterYi,Jinx,Yasuo,Brand
53131,1,Yasuo,Lillia,Malphite,Jhin,Veigar,Fiora,Shaco,Yone,Jinx,Lulu
53132,0,Teemo,Kindred,Annie,Kaisa,Nautilus,Viktor,JarvanIV,Yasuo,Zeri,Renata
53133,1,Kayle,Shaco,Malzahar,KogMaw,Senna,Garen,Shyvana,Lissandra,Lucian,Yuumi
53134,0,Sett,Viego,Yasuo,Samira,Rell,Darius,Poppy,Taliyah,Vayne,Nami
53135,1,Kayle,Kindred,Anivia,Aphelios,Morgana,Lillia,Shyvana,Akshan,Jhin,Rell
53136,0,DrMundo,Gragas,Heimerdinger,Vayne,Janna,Urgot,Viego,Viktor,Ezreal,Nami
53137,1,Urgot,Graves,Lux,Brand,Karma,Yorick,Nunu,Katarina,Caitlyn,Gnar
53138,0,Riven,Viego,Orianna,Ashe,Brand,Sett,MonkeyKing,MissFortune,Jhin,Bard
53139,1,Garen,Warwick,Kayle,Jhin,Morgana,Darius,Karthus,Akshan,Caitlyn,Braum
53140,1,Jax,Diana,Yasuo,MissFortune,Ekko,Garen,Shaco,Akali,Kaisa,Brand
53141,1,Gangplank,Shaco,Taliyah,Jhin,Swain,Akshan,Vi,Veigar,Yasuo,Soraka
53142,1,TahmKench,Mordekaiser,Irelia,Ezreal,MissFortune,Vladimir,Graves,Akali,Kaisa,Nautilus
53143,1,Vladimir,Zed,Lissandra,Tristana,Senna,Illaoi,Hecarim,Fizz,Kaisa,Nautilus
53144,1,Mordekaiser,Veigar,Viego,Varus,Nautilus,Darius,Zed,Malzahar,Jhin,Lux
53145,1,Ezreal,TwistedFate,Sett,Graves,Yuumi,Olaf,Shyvana,Vex,Samira,Pyke
53146,0,Fiora,Nocturne,Zed,Velkoz,Brand,Sett,Hecarim,Jayce,Varus,Lissandra
53147,1,Chogath,Diana,Garen,Caitlyn,Shaco,Kayle,Zac,Yasuo,Jhin,Zilean
53148,1,Mordekaiser,MasterYi,Katarina,Senna,Nautilus,Irelia,Diana,Fizz,Aphelios,Xerath
53149,1,Gwen,Kayn,Vayne,Katarina,Sona,Nasus,RekSai,Azir,Twitch,Yuumi
53150,0,Malphite,Khazix,Cassiopeia,Caitlyn,Leona,Gwen,Graves,Yone,Tristana,Morgana
53151,1,Pantheon,Diana,Viego,Jinx,Lux,Kayle,Kayn,Xerath,Kaisa,Senna
53152,0,Sion,Kayn,Tristana,Ezreal,Lux,Darius,Rumble,Kayle,Vayne,Pyke
53153,0,Kayle,Shyvana,Ivern,Vayne,Karma,Gangplank,Volibear,Viktor,Jhin,Velkoz
53154,0,Riven,Gragas,Lux,Aphelios,Lulu,Teemo,Rammus,Brand,MissFortune,Sett
53155,1,Sett,Viego,Neeko,Zeri,Nautilus,Aatrox,Garen,Talon,Ziggs,Thresh
53156,0,Yasuo,Nocturne,Kassadin,Draven,Morgana,Sett,Ekko,Kayle,Caitlyn,Seraphine
53157,1,Riven,Kayn,Velkoz,Kaisa,Nautilus,Poppy,Maokai,Xerath,Caitlyn,Pyke
53158,1,Kled,Nunu,Neeko,Vayne,Morgana,Gwen,Warwick,Katarina,Xayah,Pantheon
53159,1,Olaf,Rengar,Tristana,Kaisa,Senna,Sion,Khazix,Azir,Jhin,Rakan
53160,1,Urgot,Volibear,Taliyah,Jhin,Lux,Sett,Trundle,Annie,Caitlyn,Zyra
53161,0,Gangplank,Viego,Heimerdinger,Kaisa,Nami,Mordekaiser,Ekko,TwistedFate,Jhin,Zilean
53162,1,Gangplank,Khazix,Viktor,Jhin,Nautilus,Quinn,Shaco,Veigar,Caitlyn,Blitzcrank
53163,0,Ornn,Volibear,Xerath,Jhin,Sett,Mordekaiser,MasterYi,Veigar,Yasuo,Senna
53164,0,Aatrox,MasterYi,Kassadin,Samira,Rell,Swain,Volibear,Akshan,Jhin,Senna
53165,0,Malphite,Nocturne,Malzahar,Tristana,Pyke,Garen,Viego,Swain,Ezreal,Yuumi
53166,0,Heimerdinger,Tristana,Nunu,Kaisa,Swain,Quinn,Shyvana,Olaf,Ezreal,Karma
53167,1,Riven,Volibear,Akali,Tristana,Renata,Sion,Rengar,TwistedFate,Kaisa,Senna
53168,1,Fiora,Viego,Vladimir,Twitch,Thresh,Camille,Warwick,Ahri,Ezreal,Sona
53169,1,Malphite,Warwick,Orianna,MissFortune,Thresh,Akshan,Nunu,Yone,Varus,Nami
53170,1,Garen,Evelynn,Cassiopeia,Vayne,Blitzcrank,Graves,RekSai,Fizz,Ezreal,Seraphine
53171,1,Trundle,MonkeyKing,Viktor,Jinx,Renata,Kennen,LeeSin,KogMaw,Kaisa,Blitzcrank
53172,1,Sett,Kayn,Vi,Kalista,Renata,Rengar,MonkeyKing,Malzahar,Jhin,Velkoz
53173,0,Renekton,XinZhao,Diana,Caitlyn,Soraka,Shen,Teemo,Ahri,Lucian,Senna
53174,0,Darius,Volibear,Anivia,Vayne,Senna,Gangplank,Viego,Viktor,MissFortune,Nautilus
53175,0,Aatrox,Nocturne,Leblanc,Sivir,Pyke,Yorick,Warwick,Kayle,Jhin,Nautilus
53176,0,Jhin,Ekko,Graves,KogMaw,Seraphine,Ornn,MonkeyKing,Anivia,Varus,Zilean
53177,0,Kayle,Mordekaiser,Ahri,Tristana,Leona,Irelia,Volibear,Vi,Ezreal,Velkoz
53178,1,Olaf,Shyvana,Ahri,Lucian,Renata,Kayle,Ekko,Viktor,Kaisa,Lux
53179,0,Yorick,Kayn,FiddleSticks,Tristana,Nami,Tryndamere,Diana,Yone,Vayne,Chogath
53180,1,Garen,Vi,Syndra,Twitch,Pyke,Tristana,LeeSin,Yone,Lucian,Lux
53181,1,Fiora,MonkeyKing,Zoe,Samira,Janna,Yorick,Kayn,Akali,Tristana,Lux
53182,1,Nasus,Kayn,Xerath,Aphelios,Yuumi,Irelia,Warwick,Akali,Lucian,Leona
53183,0,Illaoi,Teemo,Katarina,Rengar,Yuumi,Caitlyn,Gragas,Vex,Aphelios,Soraka
53184,0,Aatrox,LeeSin,Ahri,Samira,Rell,Riven,Viego,Kassadin,Vayne,Thresh
53185,1,Kayle,Khazix,Zoe,Kaisa,Yuumi,Illaoi,Diana,Malzahar,Samira,Sona
53186,1,Yorick,Shaco,Katarina,Caitlyn,Sett,Jax,Zed,Qiyana,Kaisa,Thresh
53187,1,Yone,Ekko,Tristana,Kaisa,Leona,Sejuani,Karthus,Qiyana,Ezreal,Thresh
53188,0,Irelia,FiddleSticks,Veigar,Kaisa,Bard,Urgot,MonkeyKing,Yone,Tristana,Nautilus
53189,1,Darius,Shaco,Swain,Sivir,Zyra,Shyvana,Viego,Yone,Jhin,Renata
53190,0,Graves,Volibear,Kaisa,Ezreal,Zilean,Mordekaiser,Taliyah,Leblanc,Jhin,Xerath
53191,1,Kayle,Shaco,Qiyana,Xayah,Blitzcrank,Garen,Rammus,Varus,Kaisa,Neeko
53192,0,Orianna,Kaisa,RekSai,Shen,Rakan,MonkeyKing,Lux,Darius,Draven,Neeko
53193,0,Neeko,Skarner,Velkoz,Kaisa,Blitzcrank,Illaoi,Graves,Lux,Jhin,Olaf
53194,1,Olaf,Volibear,Neeko,Tristana,Lux,Garen,Teemo,Sylas,Samira,Morgana
53195,0,TahmKench,Shyvana,Veigar,Ezreal,Senna,Volibear,Nocturne,Azir,Aphelios,Alistar
53196,0,Singed,MasterYi,Zed,Ezreal,Lux,TwistedFate,Nocturne,MonkeyKing,Samira,Brand
53197,0,Teemo,Volibear,Yasuo,Jhin,Ashe,Jayce,Vi,Taliyah,Jinx,Nami
53198,1,Garen,Kindred,Veigar,Aphelios,Alistar,Renekton,Lillia,Zed,Swain,Nautilus
53199,1,Darius,Sejuani,Taliyah,Ezreal,Soraka,Irelia,Amumu,Kayle,Ashe,Rakan
53200,0,Illaoi,Nocturne,Sylas,MissFortune,Lux,Garen,MonkeyKing,Akali,Xayah,Pantheon
53201,1,Sett,Diana,Sivir,Samira,Leona,Pantheon,Shyvana,Jhin,Kaisa,Senna
53202,0,Camille,Graves,Kayle,Karthus,Poppy,Darius,Rammus,Anivia,Kaisa,Yuumi
53203,0,Kled,XinZhao,Ahri,Caitlyn,Zilean,Sion,Lillia,Fizz,Ashe,Soraka
53204,1,Sett,Diana,Mordekaiser,Twitch,Xerath,Yone,XinZhao,Malzahar,Sivir,Brand
53205,0,Kayle,Kayn,Kaisa,Ashe,Zyra,Heimerdinger,RekSai,Rumble,Ezreal,Thresh
53206,1,Riven,Trundle,Fizz,Tristana,Seraphine,Garen,Volibear,Viktor,Draven,Blitzcrank
53207,1,Olaf,Diana,Vi,Samira,Renata,Yone,Trundle,Syndra,Jhin,Leona
53208,1,Darius,MasterYi,Aatrox,Samira,Yuumi,Gangplank,Shyvana,Yone,Jhin,Morgana
53209,1,Lucian,Karthus,Brand,Draven,Velkoz,Aatrox,Qiyana,Malzahar,Ezreal,Taric
53210,1,Shen,Graves,Corki,Ashe,Rakan,Nautilus,MasterYi,Akali,Aphelios,Blitzcrank
53211,0,Mordekaiser,Chogath,Akali,Ezreal,Soraka,Ryze,Warwick,Diana,Zeri,Maokai
53212,1,Yone,Nocturne,KogMaw,Varus,Amumu,Illaoi,Karthus,Yasuo,Vayne,Senna
53213,1,Ezreal,Shaco,Velkoz,Jhin,Janna,Darius,Nidalee,Galio,Kaisa,Nautilus
53214,1,Darius,Twitch,Talon,Kaisa,Soraka,Kayn,Evelynn,Velkoz,Tristana,Nautilus
53215,0,Tryndamere,Nocturne,Ahri,Jinx,Zilean,Malphite,LeeSin,Akali,Samira,Renata
53216,1,Gangplank,Nocturne,Sejuani,Lucian,Sett,Mordekaiser,Khazix,Swain,Caitlyn,Rell
53217,0,Yorick,Diana,Yasuo,Pyke,Yuumi,Garen,Shyvana,Kassadin,Samira,Renata
53218,1,Urgot,Viego,Malzahar,Jhin,Nunu,Garen,Ekko,Fizz,Ezreal,Rakan
53219,0,Sivir,JarvanIV,Yone,Trundle,Blitzcrank,Gwen,Zac,Katarina,MissFortune,Karma
53220,0,Teemo,Rammus,Azir,Ezreal,Lux,Volibear,RekSai,Yasuo,Jinx,Sona
53221,0,Pantheon,Zac,Talon,Kaisa,Yuumi,Senna,Skarner,XinZhao,Tristana,Yorick
53222,1,Volibear,Lillia,Sylas,Vayne,Nami,Gwen,Shyvana,Lucian,Jhin,Taric
53223,1,Renekton,Volibear,Vex,Jinx,Taric,Darius,Amumu,Velkoz,Lucian,LeeSin
53224,1,Gangplank,Rammus,Ahri,MissFortune,Senna,Pantheon,Trundle,Xerath,Caitlyn,Pyke
53225,1,Yone,MasterYi,Talon,Swain,Sett,Irelia,Kayn,Taliyah,MissFortune,Pyke
53226,0,TahmKench,Volibear,Brand,Lucian,Morgana,Garen,Warwick,Cassiopeia,Twitch,Pyke
53227,1,Mordekaiser,Vi,Irelia,KogMaw,Leona,Rumble,Poppy,Anivia,Ezreal,Karma
53228,0,Fiora,Poppy,Cassiopeia,Kaisa,Soraka,Ashe,Kayn,Katarina,Ezreal,Lux
53229,1,Garen,Nocturne,Veigar,Tristana,Brand,Illaoi,Viego,Malzahar,Jhin,Morgana
53230,1,Gangplank,Udyr,Vladimir,Vayne,Thresh,Jax,MasterYi,Akali,Aphelios,Morgana
53231,1,Morgana,Amumu,Yasuo,Kalista,MissFortune,TahmKench,LeeSin,Leblanc,Lucian,Nami
53232,0,Vayne,Shaco,Ryze,Senna,Brand,TahmKench,Shyvana,Taliyah,Twitch,Xerath
53233,1,Riven,JarvanIV,Malzahar,Twitch,Sona,Chogath,Ekko,Ryze,Jhin,Galio
53234,0,Fiora,Shaco,Vex,Kaisa,Swain,Gangplank,Hecarim,Yone,Lucian,Senna
53235,0,Darius,XinZhao,Brand,Lucian,Senna,Viego,Graves,Fizz,Kaisa,Leona
53236,0,Darius,XinZhao,Karma,Kaisa,Ashe,Kayle,Graves,Syndra,Caitlyn,Nautilus
53237,0,Renekton,XinZhao,Akali,Tristana,Xerath,Darius,Kayn,Karma,TahmKench,Renata
53238,1,Volibear,Udyr,Darius,MissFortune,Zyra,Trundle,Hecarim,Ahri,Ezreal,Sona
53239,1,Irelia,Viego,Leblanc,Tristana,Blitzcrank,Taliyah,Nunu,Nasus,Draven,Zyra
53240,1,Gwen,MonkeyKing,Ahri,Draven,Nami,Fiora,RekSai,Lux,Twitch,Leona
53241,0,Mordekaiser,Volibear,Veigar,Samira,Nautilus,Senna,Talon,Cassiopeia,Varus,Poppy
53242,1,Gangplank,Nocturne,Yone,Jhin,Gragas,Volibear,Kayn,Akali,Seraphine,Lux
53243,1,MonkeyKing,Nocturne,Katarina,Caitlyn,Soraka,Volibear,Khazix,Malphite,Tristana,Rell
53244,0,Olaf,Khazix,Veigar,Jinx,Leona,Renekton,Zac,Akali,Caitlyn,Teemo
53245,0,Ornn,Jax,Katarina,Ezreal,Morgana,Gwen,Sejuani,Teemo,Caitlyn,Neeko
53246,1,Aatrox,Rammus,Lux,Jhin,Soraka,Graves,Zac,Neeko,Swain,Renata
53247,0,Aatrox,Warwick,Viktor,Ezreal,Sona,Garen,Diana,Kaisa,Vayne,Soraka
53248,0,Kayle,Viego,Seraphine,Ashe,Nasus,Poppy,Shyvana,Leona,Kalista,Fizz
53249,1,Garen,Viego,Tristana,Ziggs,Alistar,Olaf,Diana,Akali,Kindred,Sona
53250,1,Kayle,Graves,Irelia,Samira,Blitzcrank,Gangplank,MasterYi,Zed,Xerath,Zyra
53251,1,Trundle,Shyvana,Viktor,Jinx,Renata,Vayne,Amumu,Lissandra,Ashe,Lulu
53252,1,Trundle,Nidalee,Yone,MissFortune,Renata,Sion,Talon,Vex,Ezreal,Soraka
53253,0,Renekton,Amumu,Zoe,Aphelios,Morgana,Aatrox,Warwick,Viktor,Ashe,Yuumi
53254,0,Darius,Olaf,Zed,Twitch,Yuumi,Volibear,Nidalee,Sett,Ezreal,Senna
53255,1,XinZhao,Ivern,Talon,Kaisa,Bard,Sion,Viego,Orianna,Caitlyn,Renata
53256,0,Gangplank,Trundle,Qiyana,Vayne,Sona,Gnar,Lillia,Velkoz,Caitlyn,Galio
53257,0,Gangplank,Graves,Kassadin,Samira,Lux,Yone,Shyvana,Anivia,Jhin,Brand
53258,1,Jax,Nocturne,Lux,Draven,Janna,Olaf,Mordekaiser,Neeko,Ashe,Brand
53259,1,Garen,Kayn,Ahri,Twitch,Anivia,Irelia,Sivir,Galio,Khazix,Lulu
53260,1,Graves,Shaco,TwistedFate,Ashe,TahmKench,Renekton,LeeSin,Leblanc,Jinx,Nami
53261,0,Teemo,Garen,Leblanc,MissFortune,Nami,Ornn,Diana,Annie,Tristana,Thresh
53262,0,Chogath,Pyke,Diana,Kaisa,Nocturne,Pantheon,Warwick,Yone,Vayne,Senna
53263,1,Yorick,MonkeyKing,Sylas,Caitlyn,Thresh,Lux,Viego,Vex,Draven,Chogath
53264,0,Garen,Elise,Morgana,Samira,Senna,Taliyah,Karthus,Khazix,Kaisa,Yuumi
53265,0,Azir,Volibear,Yasuo,Kaisa,Alistar,Mordekaiser,Graves,Katarina,MissFortune,Pantheon
53266,1,Illaoi,Ekko,Talon,Ezreal,Lux,Kayle,MonkeyKing,Katarina,MissFortune,Taliyah
53267,0,Volibear,Ivern,Ahri,KogMaw,Senna,Garen,LeeSin,Viktor,Varus,Akshan
53268,0,TahmKench,Elise,Sejuani,Ezreal,Janna,Singed,Volibear,Katarina,Ashe,Leona
53269,1,Garen,Nocturne,Vex,Swain,Rakan,Akali,Nunu,Annie,Tristana,Pyke
53270,1,Nasus,Viego,Corki,Akshan,Xerath,Camille,Amumu,Zoe,Twitch,Yuumi
53271,0,Camille,Warwick,Sylas,Twitch,Lux,Sion,Nunu,Ahri,KogMaw,Lulu
53272,1,Kayle,Diana,Talon,Seraphine,Senna,Irelia,Zac,Vex,Caitlyn,Renata
53273,0,Sett,Kayn,Azir,Jhin,Velkoz,Garen,Graves,Heimerdinger,Vayne,Sona
53274,1,Nasus,Vi,Viktor,MissFortune,Pantheon,Garen,Kindred,Orianna,Jinx,Lux
53275,1,Sett,Nidalee,Yasuo,Ziggs,Zyra,Garen,Amumu,Corki,MissFortune,Morgana
53276,0,Nasus,Twitch,Sejuani,Vayne,TahmKench,Olaf,Shaco,Lucian,Draven,Lulu
53277,0,Fiora,Udyr,Vladimir,Kaisa,Pyke,Riven,Kayn,Kayle,Jhin,Thresh
53278,1,Illaoi,Olaf,Katarina,Vayne,Lulu,Viego,Karthus,Yasuo,Xerath,Senna
53279,0,Darius,Rengar,Katarina,Jhin,Yuumi,Gwen,Viego,Yasuo,Vayne,Poppy
53280,0,Camille,Warwick,Fiora,Akshan,Renata,Renekton,Volibear,Zoe,Kaisa,Lux
53281,0,Jayce,Talon,Kassadin,Vayne,Karma,Fiora,Graves,Xerath,Ezreal,Blitzcrank
53282,1,Nasus,MasterYi,Lulu,Ezreal,Taliyah,Yone,Kayn,Annie,Draven,Renata
53283,0,Garen,Taliyah,Ahri,Jhin,Senna,Irelia,MonkeyKing,Katarina,Swain,Brand
53284,0,Sett,Graves,Vex,Jhin,Leona,Yasuo,Zac,Yone,Tristana,Nautilus
53285,0,Darius,FiddleSticks,Veigar,Senna,Sona,Kayle,Vi,Malzahar,Aphelios,Ashe
53286,1,Aatrox,MonkeyKing,Veigar,Kaisa,Blitzcrank,Nasus,Gragas,Zed,Ezreal,Lux
53287,1,MonkeyKing,Mordekaiser,Yone,Ezreal,Thresh,Gangplank,JarvanIV,Katarina,Jhin,Nautilus
53288,0,Sett,Viego,Galio,MissFortune,Zyra,Yorick,Olaf,Garen,Lucian,Nami
53289,0,Jax,Talon,Veigar,Jinx,Renata,Gragas,JarvanIV,Yasuo,Ezreal,Nami
53290,1,Kayle,Evelynn,Akali,Kaisa,Nautilus,Jax,Kindred,Sion,Jinx,Maokai
53291,1,Kled,JarvanIV,Xerath,Lucian,Brand,Irelia,Viego,TwistedFate,Seraphine,Ezreal
53292,0,Irelia,Graves,Vladimir,Jhin,Karma,Rumble,Ivern,Talon,MasterYi,Braum
53293,1,Ornn,Kayn,Zed,MissFortune,Veigar,Leblanc,Lillia,Gangplank,Jinx,Nautilus
53294,0,Mordekaiser,Shaco,Ahri,MissFortune,Zyra,Shen,Lillia,Qiyana,Ezreal,Senna
53295,1,Nasus,RekSai,Veigar,Samira,Nautilus,Lillia,FiddleSticks,Zed,Kaisa,Janna
53296,1,Sett,Poppy,Velkoz,MissFortune,Senna,Teemo,Udyr,Akali,KogMaw,Leona
53297,0,Ryze,LeeSin,MissFortune,Twitch,Blitzcrank,Singed,JarvanIV,Orianna,Samira,Alistar
53298,0,Renekton,LeeSin,Yasuo,Ezreal,Senna,Jax,Viego,Viktor,Varus,Karma
53299,0,Sett,Kayn,Qiyana,MissFortune,Leona,Irelia,Talon,Morgana,Lucian,Lux
53300,1,Ornn,Zac,Zoe,Jhin,Senna,Sett,Volibear,Vi,Samira,Leona
53301,0,Ornn,Taliyah,Yasuo,Ashe,Nautilus,Olaf,Nocturne,Kassadin,Kaisa,Sona
53302,1,Graves,Rengar,TwistedFate,Samira,Alistar,Olaf,MonkeyKing,Zoe,Twitch,Brand
53303,1,Mordekaiser,Khazix,Kassadin,Lucian,Senna,MonkeyKing,LeeSin,Talon,Ezreal,Lux
53304,1,Sett,Volibear,Zoe,Caitlyn,Senna,Olaf,Poppy,JarvanIV,Lucian,Leona
53305,0,Darius,Amumu,Irelia,Jhin,Senna,Kayle,Taliyah,KogMaw,Tristana,Bard
53306,1,Nocturne,Heimerdinger,Lucian,Swain,Morgana,Seraphine,MissFortune,Garen,Anivia,Rengar
53307,1,Pantheon,Mordekaiser,KogMaw,Lucian,Nami,Gwen,Sejuani,Yasuo,Ezreal,Leona
53308,1,Sett,LeeSin,Ryze,Kaisa,TahmKench,Gangplank,Ivern,Yone,Vayne,Leona
53309,1,Garen,Diana,Taliyah,Jinx,Leona,Volibear,Morgana,AurelionSol,Ashe,Thresh
53310,0,TahmKench,Nocturne,Sylas,Draven,Morgana,Darius,JarvanIV,Gangplank,Vayne,Lux
53311,1,MonkeyKing,Graves,Ahri,Twitch,Yuumi,Fiora,Kindred,Corki,Jhin,Leona
53312,0,Kayle,Warwick,Pantheon,Ashe,Galio,Yone,Zac,Viktor,Olaf,Senna
53313,0,Gangplank,Kindred,Mordekaiser,Tristana,Senna,Sett,LeeSin,Sylas,Ezreal,Sona
53314,1,Renekton,Ekko,Yasuo,Lucian,Nami,Shen,Khazix,Xerath,MissFortune,Thresh
53315,0,Mordekaiser,MasterYi,Zed,MissFortune,Lux,Garen,Amumu,Annie,Draven,Yuumi
53316,0,TahmKench,Olaf,Ahri,Jhin,Nautilus,Urgot,Kayn,Kassadin,Lucian,Pyke
53317,0,Garen,MasterYi,Veigar,Kaisa,Zyra,Urgot,Rammus,Nunu,Caitlyn,Blitzcrank
53318,0,Nasus,Zac,Fizz,Draven,Nami,Mordekaiser,XinZhao,Taliyah,Ezreal,Soraka
53319,1,Ashe,RekSai,Pantheon,Twitch,Lulu,Kayle,Zyra,Irelia,Lucian,Thresh
53320,1,Mordekaiser,Volibear,Ziggs,Samira,Leona,Malzahar,Olaf,Yasuo,Vayne,Thresh
53321,0,Illaoi,Shaco,Qiyana,KogMaw,Senna,Urgot,Vi,MissFortune,Jhin,Lux
53322,1,Sylas,Anivia,Khazix,Samira,Lulu,Vayne,Illaoi,Yasuo,Yuumi,Twitch
53323,0,Illaoi,Taliyah,Ahri,Lucian,Nami,Gwen,Volibear,KogMaw,Caitlyn,Yuumi
53324,1,Riven,MasterYi,Viktor,Jhin,Nautilus,Jax,MonkeyKing,Ahri,MissFortune,Morgana
53325,1,Volibear,Amumu,Irelia,Caitlyn,Diana,Olaf,Chogath,Yasuo,MissFortune,Karma
53326,0,Riven,Olaf,Zed,Kalista,Kennen,Sylas,Khazix,Graves,Varus,Nami
53327,0,Jax,Olaf,Malzahar,Vayne,Anivia,Teemo,Vi,Yasuo,MissFortune,Brand
53328,0,Kayle,Talon,Akshan,KogMaw,Braum,Ornn,Hecarim,Garen,Caitlyn,Lux
53329,0,Gwen,Kayn,Jinx,Katarina,Nautilus,Sett,XinZhao,Kayle,Jhin,Renata
53330,0,Annie,Kayn,Taliyah,Jhin,Sona,Quinn,Lillia,Morgana,Kalista,Nami
53331,0,Darius,Kindred,Lux,Jhin,Leona,Gnar,Amumu,Azir,Zeri,Zyra
53332,1,Riven,Mordekaiser,Kennen,Vayne,Leona,Garen,Warwick,Yone,Lucian,Orianna
53333,0,Gangplank,Viego,Vladimir,Jhin,Senna,Sett,Warwick,Singed,Draven,Brand
53334,0,Olaf,Morgana,Kayle,Draven,Nautilus,TahmKench,Viego,Neeko,Samira,Rakan
53335,0,Riven,Gwen,Kayle,MissFortune,Maokai,Fiora,Warwick,Annie,Caitlyn,Xerath
53336,1,Gangplank,Mordekaiser,Malzahar,Twitch,Yuumi,Teemo,Zed,Ryze,Tristana,Bard
53337,0,Nasus,Kayn,Qiyana,Kaisa,Karma,Teemo,Vi,Leblanc,Caitlyn,Thresh
53338,0,Kayle,Corki,Rengar,Draven,Nautilus,Nidalee,XinZhao,Zeri,Jinx,Seraphine
53339,0,Gnar,MasterYi,Orianna,Vayne,Alistar,Gangplank,Talon,Malzahar,Kaisa,Lulu
53340,1,Shen,Graves,Gangplank,Kaisa,Senna,Teemo,Kayn,Lux,Ezreal,Ashe
53341,0,Karma,MonkeyKing,Xerath,Zeri,Nautilus,Darius,Garen,Pantheon,Jhin,Swain
53342,0,Nasus,XinZhao,Malzahar,Twitch,Braum,Ornn,Amumu,Yasuo,Kaisa,Thresh
53343,0,Mordekaiser,Tryndamere,Viktor,Jhin,Lux,Kayle,Singed,Zoe,Twitch,Nami
53344,0,Ornn,Nocturne,Corki,MissFortune,Karma,Mordekaiser,Trundle,Lux,Ezreal,Soraka
53345,0,Kled,Kayn,Azir,Ezreal,Sona,Riven,Sejuani,Veigar,Lucian,Brand
53346,1,Sett,Hecarim,Akali,Veigar,Senna,Garen,Volibear,Ahri,Ashe,Morgana
53347,1,Renekton,Vi,Ziggs,Jinx,Taric,Rumble,Kayn,Viktor,Vayne,Karma
53348,0,Garen,Amumu,Orianna,Kalista,Thresh,Chogath,Rengar,Veigar,Xayah,Nami
53349,1,Yasuo,Warwick,Sylas,Kaisa,Zyra,Zed,Rammus,Syndra,MissFortune,Blitzcrank
53350,0,Trundle,Olaf,Vladimir,Ezreal,Lux,Aatrox,Pantheon,Xerath,Kaisa,Shaco
53351,1,Ornn,MasterYi,Swain,Ziggs,Nidalee,Pantheon,LeeSin,Lissandra,Caitlyn,Senna
53352,0,Jayce,MonkeyKing,Taliyah,Tristana,Velkoz,Yorick,Nunu,Annie,Zeri,Yuumi
53353,1,Katarina,Rammus,Neeko,Ezreal,Pantheon,Gangplank,Amumu,Irelia,Caitlyn,Xerath
53354,0,Leblanc,Samira,Rammus,Renekton,Malzahar,TahmKench,Shen,MasterYi,MissFortune,Swain
53355,1,Jax,Shyvana,Syndra,Jhin,Zilean,Fiora,Volibear,Azir,MissFortune,TahmKench
53356,1,Gnar,MasterYi,Kaisa,Lucian,Nami,Zeri,Ivern,Sejuani,Jhin,Xerath
53357,0,Irelia,Rengar,Yone,Vayne,Lux,Yasuo,Trundle,Tristana,TahmKench,Renata
53358,1,Tryndamere,Nami,Lux,Lucian,Kayn,Mordekaiser,Poppy,Seraphine,Ezreal,Karma
53359,0,Lillia,Shaco,Vladimir,Jhin,Swain,Quinn,Nocturne,Yone,Ezreal,Soraka
53360,1,Camille,Graves,Fizz,Volibear,Lulu,Aatrox,Nocturne,Sylas,Caitlyn,Brand
53361,0,Riven,JarvanIV,Orianna,Jhin,Senna,Teemo,MasterYi,Katarina,MissFortune,Lulu
53362,1,Kayle,Kindred,Xerath,Aphelios,Brand,Fiora,MasterYi,Yone,Kaisa,Zilean
53363,1,Gangplank,Viego,Akshan,Jhin,Zyra,Volibear,Twitch,Vladimir,Caitlyn,Senna
53364,0,Jax,Kayn,Ahri,Twitch,Sona,Zac,Shyvana,Neeko,Jinx,Senna
53365,1,Aatrox,MonkeyKing,Yone,Sivir,Zilean,Renekton,MasterYi,Malphite,Vayne,Senna
53366,1,Jax,Lillia,Zoe,Kaisa,Senna,Darius,Vi,Ahri,Jhin,Yuumi
53367,0,Urgot,FiddleSticks,Fizz,Tristana,Leona,Nasus,Shaco,Varus,Samira,Nautilus
53368,1,Garen,Evelynn,Ahri,Vayne,Nunu,Sett,Ivern,Talon,Kaisa,Zyra
